Virus Family	Virus Genus	Virus Name	Virus TaxID	Vector Order	Vector Family	Vector Genus	Vector	Vector TaxID	Virus Host	Host TaxID
Potyviridae	Potyvirus	Turnip mosaic virus	12230	Hemiptera	Aphididae	Myzus	Myzus persicae	13164	Stellaria media	13274
Potyviridae	Potyvirus	Turnip mosaic virus	12230	Hemiptera	Aphididae	Myzus	Myzus persicae	13164	Calanthe	38206
Potyviridae	Potyvirus	Turnip mosaic virus	12230	Hemiptera	Aphididae	Myzus	Myzus persicae	13164	Trifolium hybridum	74517
Potyviridae	Potyvirus	Turnip mosaic virus	12230	Hemiptera	Aphididae	Myzus	Myzus persicae	13164	Alliaria petiolata	126270
Potyviridae	Potyvirus	Turnip mosaic virus	12230	Hemiptera	Aphididae	Myzus	Myzus persicae	13164	Hesperis matronalis	264418
Potyviridae	Potyvirus	Turnip mosaic virus	12230	Hemiptera	Aphididae	Brevicoryne	Brevicoryne brassicae	69196	Brassica	3705
Potyviridae	Potyvirus	Turnip mosaic virus	12230	Hemiptera	Aphididae	Brevicoryne	Brevicoryne brassicae	69196	Capsella bursa-pastoris	3719
Potyviridae	Potyvirus	Turnip mosaic virus	12230	Hemiptera	Aphididae	Brevicoryne	Brevicoryne brassicae	69196	Stellaria media	13274
Potyviridae	Potyvirus	Turnip mosaic virus	12230	Hemiptera	Aphididae	Brevicoryne	Brevicoryne brassicae	69196	Calanthe	38206
Potyviridae	Potyvirus	Turnip mosaic virus	12230	Hemiptera	Aphididae	Brevicoryne	Brevicoryne brassicae	69196	Trifolium hybridum	74517
Potyviridae	Potyvirus	Turnip mosaic virus	12230	Hemiptera	Aphididae	Brevicoryne	Brevicoryne brassicae	69196	Alliaria petiolata	126270
Potyviridae	Potyvirus	Turnip mosaic virus	12230	Hemiptera	Aphididae	Brevicoryne	Brevicoryne brassicae	69196	Hesperis matronalis	264418
Potyviridae	Potyvirus	Turnip mosaic virus	12230	Hemiptera	Aphididae	Aphis	Aphis gossypii	80765	Brassica	3705
Potyviridae	Potyvirus	Turnip mosaic virus	12230	Hemiptera	Aphididae	Aphis	Aphis gossypii	80765	Capsella bursa-pastoris	3719
Potyviridae	Potyvirus	Turnip mosaic virus	12230	Hemiptera	Aphididae	Aphis	Aphis gossypii	80765	Stellaria media	13274
Potyviridae	Potyvirus	Turnip mosaic virus	12230	Hemiptera	Aphididae	Aphis	Aphis gossypii	80765	Calanthe	38206
Potyviridae	Potyvirus	Turnip mosaic virus	12230	Hemiptera	Aphididae	Aphis	Aphis gossypii	80765	Trifolium hybridum	74517
Potyviridae	Potyvirus	Turnip mosaic virus	12230	Hemiptera	Aphididae	Aphis	Aphis gossypii	80765	Alliaria petiolata	126270
Potyviridae	Potyvirus	Turnip mosaic virus	12230	Hemiptera	Aphididae	Aphis	Aphis gossypii	80765	Hesperis matronalis	264418
Potyviridae	Potyvirus	Turnip mosaic virus	12230	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi	223995	Brassica	3705
Potyviridae	Potyvirus	Turnip mosaic virus	12230	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi	223995	Capsella bursa-pastoris	3719
Potyviridae	Potyvirus	Turnip mosaic virus	12230	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi	223995	Stellaria media	13274
Potyviridae	Potyvirus	Turnip mosaic virus	12230	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi	223995	Calanthe	38206
Potyviridae	Potyvirus	Turnip mosaic virus	12230	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi	223995	Trifolium hybridum	74517
Potyviridae	Potyvirus	Turnip mosaic virus	12230	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi	223995	Alliaria petiolata	126270
Potyviridae	Potyvirus	Turnip mosaic virus	12230	Hemiptera	Aphididae	Lipaphis	Lipaphis erysimi	223995	Hesperis matronalis	264418
Potyviridae	Potyvirus	Zucchini yellow mosaic virus	12232	Hemiptera	Aphididae	Myzus	Myzus persicae	13164	Cucurbita pepo	3663
Potyviridae	Potyvirus	Zucchini yellow mosaic virus	12232	Hemiptera	Aphididae	Myzus	Myzus persicae	13164	Luffa aegyptiaca	3670
Potyviridae	Potyvirus	Zucchini yellow mosaic virus	12232	Hemiptera	Aphididae	Aphis	Aphis gossypii	80765	Cucurbita pepo	3663
Potyviridae	Potyvirus	Zucchini yellow mosaic virus	12232	Hemiptera	Aphididae	Aphis	Aphis gossypii	80765	Luffa aegyptiaca	3670
Virgaviridae	Tobamovirus	Cucumber green mottle mosaic virus	12235	Hemiptera	Aphididae	Myzus	Myzus persicae	13164	Citrullus	3653
Virgaviridae	Tobamovirus	Cucumber green mottle mosaic virus	12235	Hemiptera	Aphididae	Myzus	Myzus persicae	13164	Cucumis sativus	3659
Virgaviridae	Tobamovirus	Cucumber green mottle mosaic virus	12235	Hemiptera	Aphididae	Myzus	Myzus persicae	13164	Lagenaria siceraria	3668
Virgaviridae	Tobamovirus	Tobacco mosaic virus	12242	Hemiptera	Aphididae	Myzus	Myzus persicae	13164	Nicotiana tabacum	4097
Virgaviridae	Tobamovirus	Tobacco mosaic virus	12242	Coleoptera	Chrysomelidae	Cerotoma	Cerotoma trifurcata	27441	Nicotiana tabacum	4097
Virgaviridae	Tobamovirus	Tobacco mosaic virus	12242	Lepidoptera	Noctuidae	Mythimna	Mythimna separata	271217	Nicotiana tabacum	4097
Secoviridae	Comovirus	Bean pod mottle virus	12260	Coleoptera	Scarabaeidae	Popillia	Popillia japonica	7064	Glycine max	3847
Secoviridae	Comovirus	Bean pod mottle virus	12260	Coleoptera	Scarabaeidae	Popillia	Popillia japonica	7064	Phaseolus vulgaris	3885
Secoviridae	Comovirus	Bean pod mottle virus	12260	Coleoptera	Scarabaeidae	Popillia	Popillia japonica	7064	Desmodium	53866
Secoviridae	Comovirus	Bean pod mottle virus	12260	Coleoptera	Scarabaeidae	Popillia	Popillia japonica	7064	Lespedeza	53892
Secoviridae	Comovirus	Bean pod mottle virus	12260	Coleoptera	Scarabaeidae	Popillia	Popillia japonica	7064	Trifolium incarnatum	60916
Secoviridae	Comovirus	Bean pod mottle virus	12260	Coleoptera	Scarabaeidae	Popillia	Popillia japonica	7064	Mucuna pruriens	157652
Secoviridae	Comovirus	Bean pod mottle virus	12260	Hemiptera	Aphididae	Aphis	Aphis glycines	307491	Glycine max	3847
Secoviridae	Comovirus	Bean pod mottle virus	12260	Hemiptera	Aphididae	Aphis	Aphis glycines	307491	Phaseolus vulgaris	3885
Secoviridae	Comovirus	Bean pod mottle virus	12260	Hemiptera	Aphididae	Aphis	Aphis glycines	307491	Desmodium	53866
Secoviridae	Comovirus	Bean pod mottle virus	12260	Hemiptera	Aphididae	Aphis	Aphis glycines	307491	Lespedeza	53892
Secoviridae	Comovirus	Bean pod mottle virus	12260	Hemiptera	Aphididae	Aphis	Aphis glycines	307491	Trifolium incarnatum	60916
Secoviridae	Comovirus	Bean pod mottle virus	12260	Hemiptera	Aphididae	Aphis	Aphis glycines	307491	Mucuna pruriens	157652
Secoviridae	Comovirus	Bean pod mottle virus	12260	Coleoptera	Coccinellidae	Epilachna	Epilachna varivestis	447619	Glycine max	3847
Secoviridae	Comovirus	Bean pod mottle virus	12260	Coleoptera	Coccinellidae	Epilachna	Epilachna varivestis	447619	Phaseolus vulgaris	3885
Secoviridae	Comovirus	Bean pod mottle virus	12260	Coleoptera	Coccinellidae	Epilachna	Epilachna varivestis	447619	Desmodium	53866
Secoviridae	Comovirus	Bean pod mottle virus	12260	Coleoptera	Coccinellidae	Epilachna	Epilachna varivestis	447619	Lespedeza	53892
Secoviridae	Comovirus	Bean pod mottle virus	12260	Coleoptera	Coccinellidae	Epilachna	Epilachna varivestis	447619	Trifolium incarnatum	60916
Secoviridae	Comovirus	Bean pod mottle virus	12260	Coleoptera	Coccinellidae	Epilachna	Epilachna varivestis	447619	Mucuna pruriens	157652
Secoviridae	Comovirus	Squash mosaic virus	12263	Coleoptera	Chrysomelidae	Acalymma	Acalymma vittatum	133117	Cucumis melo	3656
Secoviridae	Comovirus	Squash mosaic virus	12263	Coleoptera	Chrysomelidae	Acalymma	Acalymma vittatum	133117	Cucurbita	3660
Secoviridae	Comovirus	Squash mosaic virus	12263	Coleoptera	Chrysomelidae	Acalymma	Acalymma vittatum	133117	Citrullus lanatus subsp. vulgaris	260674
Secoviridae	Comovirus	Cowpea mosaic virus	12264	Coleoptera	Chrysomelidae	Cerotoma	Cerotoma trifurcata	27441	Cajanus cajan	3821
Secoviridae	Comovirus	Cowpea mosaic virus	12264	Coleoptera	Chrysomelidae	Cerotoma	Cerotoma trifurcata	27441	Crotalaria juncea	3829
Secoviridae	Comovirus	Cowpea mosaic virus	12264	Coleoptera	Chrysomelidae	Cerotoma	Cerotoma trifurcata	27441	Vigna unguiculata	3917
Secoviridae	Nepovirus	Tobacco ringspot virus	12282	Coleoptera	Chrysomelidae	Epitrix	Epitrix hirtipennis	1191539	Portulaca	3582
Secoviridae	Nepovirus	Tobacco ringspot virus	12282	Coleoptera	Chrysomelidae	Epitrix	Epitrix hirtipennis	1191539	Carica papaya	3649
Secoviridae	Nepovirus	Tobacco ringspot virus	12282	Coleoptera	Chrysomelidae	Epitrix	Epitrix hirtipennis	1191539	Citrullus lanatus	3654
Secoviridae	Nepovirus	Tobacco ringspot virus	12282	Coleoptera	Chrysomelidae	Epitrix	Epitrix hirtipennis	1191539	Cucumis melo	3656
Secoviridae	Nepovirus	Tobacco ringspot virus	12282	Coleoptera	Chrysomelidae	Epitrix	Epitrix hirtipennis	1191539	Cucumis sativus	3659
Secoviridae	Nepovirus	Tobacco ringspot virus	12282	Coleoptera	Chrysomelidae	Epitrix	Epitrix hirtipennis	1191539	Malus domestica	3750
Secoviridae	Nepovirus	Tobacco ringspot virus	12282	Coleoptera	Chrysomelidae	Epitrix	Epitrix hirtipennis	1191539	Prunus persica	3760
Secoviridae	Nepovirus	Tobacco ringspot virus	12282	Coleoptera	Chrysomelidae	Epitrix	Epitrix hirtipennis	1191539	Glycine max	3847
Secoviridae	Nepovirus	Tobacco ringspot virus	12282	Coleoptera	Chrysomelidae	Epitrix	Epitrix hirtipennis	1191539	Lupinus	3869
Secoviridae	Nepovirus	Tobacco ringspot virus	12282	Coleoptera	Chrysomelidae	Epitrix	Epitrix hirtipennis	1191539	Phaseolus vulgaris	3885
Secoviridae	Nepovirus	Tobacco ringspot virus	12282	Coleoptera	Chrysomelidae	Epitrix	Epitrix hirtipennis	1191539	Vigna unguiculata	3917
Secoviridae	Nepovirus	Tobacco ringspot virus	12282	Coleoptera	Chrysomelidae	Epitrix	Epitrix hirtipennis	1191539	Pelargonium	4030
Secoviridae	Nepovirus	Tobacco ringspot virus	12282	Coleoptera	Chrysomelidae	Epitrix	Epitrix hirtipennis	1191539	Capsicum annuum	4072
Secoviridae	Nepovirus	Tobacco ringspot virus	12282	Coleoptera	Chrysomelidae	Epitrix	Epitrix hirtipennis	1191539	Solanum lycopersicum	4081
